session_id,target
115,2.1869707401542125e-09
116,2.5730571912139578e-06
117,2.22558231652123e-06
118,0.00013548331333747523
119,0.00228432153197668
120,3.960120723977083e-06
121,9.094251545031399e-07
122,4.7069883098941086e-07
123,1.0327991721129298e-07
124,6.2685377580387e-08
125,0.0008955853844894782
126,3.9522384536592896e-10
127,1.3675502833776442e-13
128,1.4057935711917788e-07
129,0.00025232276253192603
130,0.0005257654525955757
131,6.144977366246194e-05
132,5.6540708447358677e-05
133,0.00034092800239903166
134,8.021858699709821e-11
135,3.628626005794333e-09
136,8.561269435452576e-08
137,1.307917616359724e-07
138,0.0001641329465458765
139,2.276940561165699e-08
140,6.34439612544219e-07
141,5.883175045569016e-12
142,7.105312810743662e-08
143,1.0807912988932198e-06
144,9.666063479546241e-05
145,6.920321070928191e-12
146,5.5919085168901965e-05
147,2.3912254489322616e-07
148,6.207895290113972e-05
149,3.8461776764628865e-05
150,0.015353545718237152
151,5.410418993170008e-11
152,0.01169201469349433
153,2.1563407173675655e-06
154,1.7914671104130804e-06
155,1.4234009042271854e-07
156,2.80800194995408e-07
157,4.798756197985637e-09
158,1.6870135545459415e-07
159,1.3538916935693177e-07
160,1.580112865443769e-08
161,0.00020757712936413008
162,5.739655170871799e-06
163,3.110645262847665e-06
164,0.0001651208173069999
165,1.1664117756214664e-12
166,1.3888499534549434e-09
167,0.0007841324584613094
168,3.8461776764628865e-05
169,2.945753677847697e-05
170,1.5715414312955086e-05
171,7.126676966055507e-05
172,5.6357731972709095e-06
173,2.605082765569832e-07
174,2.8962822382328945e-06
175,0.23348188536060943
176,0.0001353083901546729
177,0.00285326643088961
178,1.2216456977317646e-10
179,1.5268794220135138e-07
180,5.2645789927544425e-06
181,2.62656356222925e-07
182,0.00025316668863709617
183,1.8195771826390744e-08
184,4.064905708921472e-07
185,4.458738885815482e-08
186,5.298777615349556e-07
187,9.310707099409037e-12
188,2.0814142782844644e-08
189,0.00013329545948603368
190,7.159431781547276e-08
191,2.2837201359967685e-07
192,8.376028737784673e-08
193,0.00012682094234392583
194,0.0001396638827899698
195,2.9348819683324085e-05
196,6.43880645107886e-11
197,3.2105786991145233e-07
198,0.00014052920641679847
199,0.0068944710540938285
200,3.8822843306072417e-07
201,1.9406713460244098e-07
202,0.012406546400648828
203,1.1773303576593048e-08
204,8.846235040184459e-05
205,0.00037135814004532995
206,1.6494372182409948e-17
207,1.379622241322775e-07
208,0.00016235110099469986
209,1.1591162035509087e-08
210,0.00027369815319859515
211,5.3455531344220774e-05
212,0.012274398998251926
213,3.0267465919522e-08
214,0.015579699945184567
215,0.00014759422845309056
216,0.0019782400413205625
217,0.06467008540338991
218,2.0985044126029528e-05
219,1.7587008446593955e-05
220,1.3050460833724407e-05
221,5.1700181261576864e-05
222,1.7199406021881514e-07
223,0.00906290505489223
224,1.3544272036792987e-05
225,0.00867694337823144
226,0.0006365533965935008
227,2.4463245933279935e-05
228,4.517323313567824e-07
229,7.388047470752661e-07
230,5.0160461980988655e-05
231,1.9639777980315047e-09
232,6.774308127074934e-09
233,9.17906493676046e-08
234,0.00038024943755783045
235,1.1826624410469834e-06
236,0.00033740255564352245
237,2.1444396035927356e-05
238,3.678759691800212e-05
239,6.607440464245217e-07
240,0.00016457559044711546
241,2.8957449343716314e-07
242,8.970868788877689e-13
243,1.436979650734684e-14
244,5.881052713371283e-07
245,3.7928593176112057e-06
246,6.875515856611992e-11
247,0.0693522411407946
248,1.0834337911891164e-06
249,1.8576932775965057e-09
250,3.68487699652425e-06
251,0.01367378163179238
252,3.0854259990603995e-07
253,6.254403687903731e-09
254,0.00010621345917804984
255,7.027866114698096e-08
256,1.1476290259938478e-14
257,9.120207052941424e-07
258,0.0013835082551453403
259,0.00038645318844580316
260,0.000541033206017855
261,6.97496820726262e-07
262,0.006744228543612823
263,4.904284846951614e-07
264,2.739958126748645e-05
265,5.463771119748252e-07
266,3.0702557363046524e-12
267,3.141641548202432e-20
268,4.445254258605789e-07
269,3.4799184969482456e-05
270,3.887382782408173e-06
271,6.73418036546691e-09
272,1.5296616527691517e-05
273,2.05158126593787e-07
274,7.405177392538705e-05
275,0.0004310670789338962
276,3.027661276635479e-12
277,2.7556691444220366e-05
278,0.008242187287063496
279,1.0124139378249288e-09
280,7.514835974985394e-05
281,1.4108418053801604e-07
282,0.00015962606739627222
283,3.7297682973413825e-05
284,3.613737219187282e-07
285,1.2879806768202624e-09
286,3.132301286294513e-15
287,2.751754771816771e-05
288,2.8344295462706152e-12
289,3.6722808465685312e-06
290,4.3602300457291345e-07
291,0.00032616625206022845
292,1.93060815571887e-05
293,0.0004099447353022586
294,1.630632925735523e-07
295,2.053486432834114e-08
296,9.526802928865233e-08
297,8.281242476694838e-08
298,2.711958298020575e-13
299,2.133091596005372e-14
300,6.851691159584952e-07
301,1.4637077696123205e-08
302,6.249143631994321e-08
303,4.3143692720515974e-12
304,0.014858668601534553
305,0.13661764604913987
306,3.0252537867937874e-08
307,0.00013322805413663085
308,4.225101358432686e-06
309,4.290576596220795e-05
310,4.987136387400061e-07
311,0.00037620565840726014
312,0.0030121096451336295
313,1.3239945186329227e-05
314,5.1735812605445255e-08
315,1.2312915927874124e-08
316,1.3499530138350563e-09
317,0.00029316658260444297
318,6.013784588919156e-09
319,1.9974963442098547e-09
320,2.214879624377479e-07
321,0.0005475051498371205
322,3.161080921722264e-07
323,6.564244617847697e-07
324,0.009910812949109815
325,0.00036728590282571373
326,0.001664388280002632
327,4.465794336819472e-07
328,0.00013840284615066018
329,1.580112865443769e-08
330,8.225014821436753e-09
331,0.003205160139319677
332,3.652600728653948e-05
333,0.10595851714232124
334,5.340110850478691e-10
335,4.5995697005874124e-08
336,0.0001437740092606356
337,0.006672223912176309
338,0.006360203235419132
339,8.508577200928164e-07
340,0.00021769232610359778
341,1.574724598708666e-10
342,0.0001851326413743039
343,6.954291874713343e-05
344,0.0010420769308741274
345,9.366896735479127e-07
346,5.36535010522545e-06
347,0.5881721388211757
348,4.625808041068927e-08
349,7.854659111324982e-14
350,0.0004016232887308732
351,5.663246773546665e-06
352,0.021211698533529062
353,0.01181999344581332
354,1.439240832924509e-05
355,0.00045948985001227643
356,6.709189956697496e-07
357,3.126028659294164e-07
358,6.033199352770192e-10
359,0.09470156484379932
360,3.2214034439570105e-09
361,0.009776367787644263
362,0.00012673783923608945
363,5.109533666453764e-07
364,0.0001921503918567043
365,1.5081338246747243e-12
366,4.58082049311365e-16
367,1.8384650875861905e-11
368,0.0007016824773923071
369,0.0002940571624925578
370,2.5330783230567064e-08
371,4.0278945024017844e-05
372,3.5681436110317626e-10
373,3.58869903730279e-09
374,2.1186483018036634e-14
375,3.561127158036162e-07
376,7.019598425117526e-05
377,5.860549211337172e-07
378,2.4066361745016545e-12
379,4.466019550595253e-09
380,1.97338466832364e-07
381,5.320237351032134e-06
382,0.0002550306888645325
383,2.256213060575797e-09
384,1.6061765521668178e-07
385,0.00011595301853145215
386,2.4823613443688813e-06
387,5.4250224689961695e-05
388,7.290494490058592e-05
389,1.6158724514409426e-10
390,1.458115199144261e-06
391,1.0640096900052853e-08
392,1.3091588698939171e-05
393,5.172077722597993e-07
394,6.290645416770674e-09
395,3.081568905260418e-08
396,9.672740768097534e-07
397,2.866879056699491e-09
398,4.219367376781141e-06
399,3.3995159028671125e-14
400,2.1635778621859162e-08
401,3.737409467231933e-12
402,6.92511151697741e-08
403,4.3152490769894364e-08
404,0.01809649588186334
405,4.167347641080059e-07
406,0.0020596080209779044
407,3.886114129877604e-07
408,1.7711477048954464e-07
409,0.00022175009864078523
410,4.942322130745121e-10
411,7.917328861344621e-10
412,1.1322175355685392e-05
413,1.8980258145354818e-05
414,2.4172362868833034e-09
415,4.015322235344734e-14
416,6.07194601444242e-05
417,0.00034504508208185866
418,1.6767274974727034e-09
419,1.7565406930177335e-10
420,1.6144442154180522e-06
421,6.796494643460021e-05
422,4.0278945024017844e-05
423,3.3337132960713006e-09
424,2.513202396947512e-07
425,1.6035134367993924e-15
426,0.9986861017265252
427,3.304535599930393e-07
428,1.1168437506680333e-16
429,0.014718311556278467
430,1.580112865443769e-08
431,4.864082003009396e-09
432,0.00014935342187546093
433,7.447118223532221e-09
434,1.3309581254719018e-05
435,1.6825909473231408e-06
436,2.8272113387087567e-05
437,3.695593069455948e-06
438,0.0001841033554938341
439,8.919588404469961e-07
440,1.6175604592896686e-14
441,3.6726673891591055e-07
442,1.180460790983996e-06
443,3.435593381677774e-09
444,8.64783654399525e-08
445,0.000853628545992009
446,5.2896579809345186e-05
447,1.5567026376811695e-09
448,0.0013020541165929553
449,1.0241372564022628e-05
450,4.920089333350692e-08
451,4.909738069940194e-06
452,0.00042291268348293
453,7.191476941767743e-06
454,8.519929955566011e-12
455,1.0789775569794548e-06
456,5.324765259746988e-09
457,2.0154261438024598e-07
458,3.7451917483684554e-06
459,1.22681275966719e-05
460,0.03901752342548631
461,1.97338466832364e-07
462,3.1471886600457067e-12
463,5.471899724383367e-14
464,1.8130693755561069e-07
465,9.223781518529164e-05
466,3.478169832831858e-07
467,1.1450003456506273e-06
468,2.4239556233256234e-07
469,5.918700048337979e-06
470,5.381807765321561e-06
471,0.0009305040602628378
472,2.593745876767237e-11
473,2.0985044126029528e-05
474,1.3715567804303705e-11
475,0.01338958299632169
476,2.0419466356401673e-13
477,6.386334219209844e-05
478,2.512058622841742e-06
479,0.37295203427000756
480,2.423259750981598e-08
481,0.0016183433269396396
482,4.2769813049154414e-05
483,0.0003353619920527482
484,4.986633105041992e-06
485,0.012877512460929748
486,4.32719248684783e-06
487,1.4222847356745899e-06
488,1.857665734591169e-08
489,5.7088675979168824e-06
490,2.1020852835194577e-09
491,0.00016532098852311378
492,3.783984714584156e-05
493,3.7900195565700493e-06
494,1.4443638855483028e-08
495,1.9876460263828687e-07
496,0.013023306502884784
497,7.5870263384344584e-06
498,0.0001913950337381686
499,7.923867539834643e-22
500,0.00043991209403355187
501,0.01687774325802171
502,0.023600623654053233
503,0.003775985839933793
504,4.42322187492468e-05
505,5.569760846924744e-07
506,1.2097547524881257e-08
507,3.385625772499282e-05
508,1.0022543412001544e-05
509,3.225001456520259e-08
510,3.40497333557097e-05
511,1.572579980100081e-14
512,1.6102940208050747e-07
513,1.3047892968098875e-07
514,0.0003719566825695207
515,1.9344362963632667e-05
516,0.0008579247022040261
517,4.2199528895948585e-06
518,7.973058915543817e-09
519,0.010168330519573224
520,1.7561500106410952e-07
521,0.05445900129296686
522,0.07820308039209577
523,7.013282610998063e-12
524,5.554550669845634e-05
525,0.00023939701094754818
526,1.7890998346634216e-07
527,2.9812854375012895e-06
528,0.0013773476451097158
529,1.5173671411179584e-05
530,1.600225805359196e-09
531,9.917454961010488e-08
532,5.51674994668257e-06
533,7.018594213698213e-12
534,0.0423277496690268
535,3.6253202122256755e-14
536,6.886562480023087e-05
537,3.1507006194910796e-06
538,0.00027322258737799644
539,1.9191134924965782e-05
540,1.589742527134162e-09
541,2.524101083090835e-06
542,2.6058557794248233e-05
543,3.1928856951421015e-05
544,0.0035319977837569416
545,3.943125880154147e-07
546,4.029852318756616e-06
547,0.0001499606173293403
548,1.1499707896679518e-09
549,0.00016458864581141554
550,8.666341692691034e-06
551,0.007401468399112623
552,0.009393374436548486
553,4.020494887675598e-12
554,6.900486287680041e-09
555,2.470536426172009e-11
556,0.002562242586653802
557,2.1765993376480726e-06
558,3.1330022862212835e-07
559,3.6931374377665947e-08
560,0.00011714919899627661
561,7.027892603480404e-08
562,0.00012451935678165377
563,1.2565967933154966e-05
564,4.4940145944336875e-06
565,9.884904591493207e-05
566,9.669202731259305e-07
567,1.3182039980524783e-08
568,1.6523771258595032e-06
569,3.822144947803321e-05
570,9.70475072717686e-06
571,3.7925676628142325e-07
572,0.07025586980393907
573,6.393132589333614e-09
574,2.4789142973055932e-08
575,2.0907655813575485e-10
576,3.881446847858117e-05
577,2.0894125807346647e-05
578,6.6594468005928466e-09
579,1.6329527891878724e-07
580,1.7511640215383212e-05
581,0.0019805832745709955
582,1.5105948226845702e-09
583,1.929252698874684e-07
584,0.026264042540887975
585,2.0698263772037524e-06
586,0.0018097815190956511
587,1.1702573762078256e-05
588,0.00010880511029598816
589,0.03035537288427955
590,6.2942297987337036e-09
591,3.562726804811112e-06
592,6.920321070928191e-12
593,1.0310770764502803e-15
594,3.044668534891417e-11
595,1.2498345118962718e-05
596,7.220894588626237e-05
597,2.6891662855061337e-05
598,1.2288182148061556e-07
599,1.0584394846291906e-09
600,8.580367248785387e-05
601,2.6849960901477605e-05
602,0.0020787331257130755
603,9.181796337127612e-08
604,8.515871375482537e-07
605,0.0006147559982163975
606,0.001091160602367954
607,3.529178911235725e-05
608,5.600434604997582e-06
609,2.1613601659099642e-05
610,6.771546386580982e-13
611,5.743038422511087e-06
612,0.020572591374325228
613,2.0814142782844644e-08
614,2.572938432322422e-06
615,1.935821338893528e-06
616,4.03078412917879e-07
617,4.46277014737562e-06
618,1.0113495528912287e-08
619,4.7071296988464064e-08
620,0.022336428439078286
621,1.1558510702557877e-05
622,0.055333799617432795
623,1.0516106155425229e-05
624,6.033199352770192e-10
625,0.010911028347941052
626,7.47070732848008e-05
627,9.936258462569445e-08
628,7.077596846089277e-16
629,7.910886600001124e-08
630,2.0814142782844644e-08
631,1.1345576138212811e-07
632,5.137237376481027e-05
633,0.0055094764006801905
634,1.2536682374208535e-05
635,1.0738760912063572e-10
636,2.1490213349141842e-06
637,2.8505342661108493e-08
638,4.1350568505280865e-05
639,3.393198967541478e-09
640,9.929076783082747e-13
641,4.015298100405793e-06
642,3.1534920197271222e-06
643,0.025152348717892552
644,2.1220626038155186e-06
645,0.0693213037388372
646,2.6405343680713436e-06
647,1.0908941362321943e-07
648,1.0087787851285912e-06
649,1.1791546543179018e-05
650,7.053546560707341e-07
651,0.0007975243058259851
652,0.10417982193032355
653,3.440400546249448e-06
654,2.1413984910104923e-06
655,0.001726099298101962
656,0.009094067390190788
657,4.554371957996722e-13
658,3.2100459025779882e-09
659,1.9853664710209075e-07
660,7.201211880782007e-06
661,5.57123584100581e-08
662,1.885680269586355e-09
663,2.1373440247410316e-10
664,1.4002343989962988e-05
665,1.2127807515361992e-07
666,0.0002735061297860416
667,0.0018179752113202392
668,0.03314209177097901
669,5.965087940068401e-09
670,1.3703515834211597e-07
671,0.0005393954970932473
672,0.026854090761920437
673,0.03717420383704135
674,0.0001532962875318843
675,0.001114753690700959
676,0.0005314548780354381
677,4.227466626944031e-06
678,0.004335632481676288
679,4.520977618828501e-09
680,0.022288064652600723
681,1.015237087601374e-06
682,1.3703515834211597e-07
683,4.888431067809761e-07
684,0.020520894635381818
685,4.7069883098941086e-07
686,0.0019841102656019865
687,5.055599693377882e-06
688,0.010501921892339394
689,0.003948040355115575
690,0.002845496084873903
691,8.937638651946415e-08
692,4.064905708921472e-07
693,0.00011510382846771271
694,3.5483959931280747e-06
695,1.0755723734268646e-06
696,4.7071736584866114e-08
697,3.507212321072429e-05
698,1.4949349198485847e-05
699,1.7815701801400747e-07
700,1.5135734744327658e-06
701,4.7104758865308014e-08
702,1.3636065210951595e-06
703,2.5212447447013105e-05
704,0.014592675613804314
705,3.575058841652827e-07
706,3.9700575164779486e-08
707,3.3374103755174977e-07
708,5.968578269060751e-05
709,0.9198841657596504
710,1.3414000049596248e-06
711,1.3807821265066565e-07
712,0.0004551294510276882
713,2.490610735575875e-09
714,0.0030296317748830163
715,3.6580725368084552e-09
716,2.9868907908366458e-06
717,1.2397682152269452e-05
718,1.0879007090940884e-05
719,2.421392046459691e-07
720,2.352074942155652e-10
721,4.936636068472681e-09
722,3.420405404856278e-07
723,0.00016862842300031068
724,0.00014155660701681183
725,5.340664282250847e-08
726,2.996163348346211e-06
727,0.0007539611651812333
728,0.002918350891357412
729,7.715406628008885e-05
730,0.002697083607723145
731,6.234426692527743e-08
732,2.486977243074511e-07
733,6.62011456328772e-14
734,2.1464951395526493e-08
735,0.027618844814152395
736,1.0552461346225261e-16
737,3.500445966905666e-08
738,1.64117287387881e-06
739,2.7460893680481768e-08
740,2.689511020919296e-05
741,1.947918533890266e-07
742,0.0011914773077316074
743,0.00043463123916946813
744,2.1354536203008832e-07
745,7.284640585152581e-05
746,0.01037625145889002
747,2.803215430479844e-08
748,3.7031622744470254e-09
749,0.0027001927552200615
750,1.4561918354967723e-05
751,1.086523225419365e-11
752,2.798396675024696e-10
753,2.4240147362884685e-09
754,1.7008027580508503e-07
755,1.3716807089979503e-09
756,8.332336611024721e-06
757,0.001685585814954213
758,5.156558528703152e-06
759,2.410860192534377e-07
760,4.3314203868534785e-05
761,3.403135486360663e-05
762,6.245391222296082e-07
763,0.00036013161901833553
764,0.0004609173372145206
765,0.08407258958224542
766,9.447937190804297e-09
767,9.682870959288024e-05
768,8.433624021430563e-07
769,8.314656128510702e-08
770,0.01841469190785099
771,0.0003703931341653402
772,2.247954691082446e-07
773,3.420405404856278e-07
774,1.3731563213073336e-05
775,1.1917589988043909e-06
776,9.889606919941372e-05
777,0.10481947077505371
778,3.2572809348091743e-09
779,1.1564948976867144e-13
780,1.4732545359603335e-07
781,0.010152425575804543
782,0.06383775089226842
783,0.0007502378085496135
784,2.2136949775802317e-05
785,1.0783505149214404e-08
786,0.0011730771557030481
787,1.7366954503137126e-09
788,4.120317981930386e-09
789,2.8547980600129318e-05
790,3.4641583936594496e-07
791,2.1088590346217964e-05
792,2.4519392117766e-07
793,6.926761955356137e-06
794,0.0010058477234570116
795,1.163271886495682e-05
796,1.2626424863782282e-10
797,6.360827646692863e-06
798,4.719783985022263e-10
799,4.0265717297037025e-14
800,0.00010835410371242877
801,3.328193306393224e-06
802,7.62213439274893e-05
803,5.3588705705643607e-08
804,0.0006601105065657028
805,4.623347210041519e-06
806,2.739442834237998e-20
807,2.3793454968961794e-08
808,1.1575474793548404e-10
809,0.2630094577547175
810,3.5132021516563056e-06
811,1.470981981882293e-11
812,8.173495166784044e-05
813,4.279223476801816e-09
814,0.001171928009399149
815,0.0016438159801392303
816,2.2623605556220256e-05
817,0.0006775388780633436
818,2.687040109474441e-05
819,6.627231487941316e-07
820,0.022172296559465968
821,0.010535777001267047
822,0.00040152180274904547
823,0.12411052002295506
824,3.4888994361426796e-06
825,3.8461776764628865e-05
826,1.0664367305610165e-06
827,0.00016656954749176995
828,0.00016054271417004643
829,2.823930355926414e-05
830,2.406596184987706e-07
831,0.01931564606816022
832,2.4946575027730406e-06
833,3.826275738156301e-08
834,1.8004781048780321e-09
835,2.1424927358468646e-05
836,1.8218712622921738e-08
837,8.384558756825365e-07
838,8.009487803771799e-13
839,1.4109021932666029e-05
840,3.2117045823642976e-10
841,6.150629516269966e-09
842,8.39618034475323e-06
843,0.0027667020911682026
844,0.0003325287781330077
845,4.397634178229119e-07
846,1.4637077696123205e-08
847,8.116477017669032e-09
848,9.667553884391081e-10
849,1.68748323767568e-07
850,4.144427689692598e-08
851,2.1306777668300612e-09
852,4.390274586229173e-07
853,0.00011954564865480423
854,2.383717012691743e-08
855,1.190254257839194e-10
856,6.127464202115571e-09
857,4.7069883098941086e-07
858,1.4955596585156747e-05
859,0.0005315809922056176
860,1.0210846700878616e-07
861,0.00027695029085989946
862,6.253375434197389e-07
863,1.4482191117205567e-06
864,1.0519996413607214e-06
865,1.8181746630922342e-06
866,1.787108178379865e-07
867,8.204497221754971e-07
868,6.149556649350222e-05
869,2.2355425921108096e-10
870,2.31282310367085e-09
871,1.7817358696931362e-08
872,4.302086521106761e-06
873,5.660810567039565e-12
874,1.0781187223471666e-05
875,7.294590480809953e-06
876,0.00022495834089770585
877,0.002905955432766153
878,2.2094347764413365e-07
879,2.4981763230488164e-09
880,0.0004024128915740414
881,1.0633437802157584e-06
882,0.00022249527304035163
883,0.0866136426818426
884,0.0004665189673504432
885,7.168807054986569e-06
886,9.759286345387349e-09
887,8.697113429762928e-07
888,1.170534642049289e-11
889,0.00022842222107446195
890,2.2355425921108096e-10
891,9.48902437880135e-08
892,1.751894311840297e-05
893,4.7069883098941086e-07
894,8.786787360366873e-05
895,1.0320782947372726e-05
896,0.06368847984981535
897,2.030395274780954e-11
898,0.016612382924412233
899,1.7831538222566316e-08
900,3.3791202545863094e-06
901,0.00012636336482781452
902,1.6044944947603296e-06
903,3.25654036919741e-07
904,0.0015301049493510988
905,0.0002295540324391899
906,1.6328724862323572e-06
907,0.004551988528087847
908,4.9348771253037484e-06
909,1.3357079259696931e-05
910,2.8416471292917076e-07
911,1.137346838436097e-12
912,6.931570686752947e-07
913,1.5857691978951504e-07
914,0.0004091140928487656
915,3.265081539968066e-05
916,1.907781555596659e-07
917,7.958585247863901e-08
918,1.145730393037773e-08
919,6.033199352770192e-10
920,0.008291439514678695
921,0.04067338299244131
922,2.3089769187886887e-09
923,8.192476313378488e-07
924,4.384415099088965e-08
925,0.00023511851264738698
926,2.1811072006623316e-10
927,4.8731973032573316e-05
928,9.069483840802723e-05
929,0.0018052070627577758
930,0.21444555969589088
931,8.147877655324438e-05
932,0.0003222069455287557
933,6.607440464245217e-07
934,6.611182890416679e-09
935,1.2302982106501663e-09
936,5.318851006253279e-06
937,5.783303795710412e-10
938,9.43114687294636e-05
939,0.0023483866656468207
940,4.8048681989736334e-06
941,5.6394935061119546e-12
942,3.045506859934057e-07
943,0.0013280544203837768
944,0.0006340949088415618
945,0.02055580218433195
946,1.0153265739624425e-09
947,4.937084414141061e-11
948,1.0957805455248158e-17
949,2.137524310841156e-09
950,1.6502685824224033e-07
951,1.8670781370390932e-05
952,8.621885255550341e-12
953,3.1092760426169027e-06
954,0.019013154278883646
955,2.0058420459579776e-06
956,2.0814142782844644e-08
957,2.1811072006623316e-10
958,0.0004199928815709135
959,0.23464571521669006
960,2.531095156519826e-10
961,1.487554491141655e-08
962,5.415207800639925e-05
963,4.879185035511407e-13
964,0.008260464409062192
965,3.888771471977997e-06
966,5.787388695917063e-05
967,3.821232327889155e-15
968,1.3429136653610743e-05
969,2.0093630608122236e-16
970,8.938304701491433e-08
971,4.6292741824485686e-05
972,9.319018067675477e-09
973,0.0004578661273064644
974,1.694768784881935e-06
975,1.9740347810723562e-05
976,2.3301206529381087e-05
977,8.197502772734505e-06
978,6.974921600758315e-07
979,0.006854492868046515
980,4.591487730046585e-16
981,1.639954928146131e-13
982,1.2638418059256121e-05
983,2.928273794115555e-05
984,8.475982228671891e-07
985,0.21309192179730457
986,2.8213526854474516e-05
987,3.4118746368871866e-05
988,1.543823353554707e-07
989,0.0069423404045122275
990,1.942934991540226e-11
991,4.9891729264114896e-05
992,1.1346036396231861e-07
993,9.668310258538644e-10
994,1.2306857111540633e-08
995,6.076547655904803e-09
996,3.997553983189951e-12
997,0.02642208648455629
998,4.80105254647813e-05
999,0.00021716619706077197
1000,0.0035318840139834
1001,7.862156114028824e-07
1002,0.0425178937742549
1003,5.538433221134771e-12
1004,3.1914450236980676e-07
1005,3.2821913210909105e-07
1006,2.3266490065483542e-05
1007,5.237443146689427e-10
1008,0.09816064022152855
1009,0.007728357382797981
1010,2.80800194995408e-07
1011,7.198688712970061e-06
1012,7.000606546678826e-07
1013,8.916601899759062e-06
1014,7.677378079134882e-07
1015,1.4264160937018225e-07
1016,0.005538480283432174
1017,8.07726787736368e-07
1018,4.0371209494817436e-10
1019,1.518727746460986e-08
1020,2.332494683394832e-06
1021,5.003172744480229e-06
1022,2.9754576178243646e-07
1023,1.6523663378130033e-11
1024,6.211059202644229e-07
1025,0.008069089532526314
1026,2.8694119128599207e-05
1027,6.294529636064044e-11
1028,5.264848670315342e-09
1029,3.855213920155619e-08
1030,0.16590676826987155
1031,2.850459896615121e-07
1032,0.00024642530100085834
1033,2.4381431852180044e-14
1034,0.0002683433486613944
1035,3.466065375811211e-14
1036,0.0003148259776158305
1037,1.5125007226531067e-06
1038,9.996726938953535e-05
1039,2.93651471969283e-09
1040,0.0014308021044537095
1041,5.9500002093664404e-05
1042,6.453133657559457e-06
1043,7.574800421877124e-07
1044,7.972659042849913e-09
1045,4.150096709094521e-06
1046,8.53980246984825e-09
1047,4.1470944970641215e-14
1048,0.00021696757464302922
1049,3.960543792412913e-07
1050,0.018471707094047957
1051,0.00013010848418855216
1052,1.4028010855002612e-07
1053,3.1253514090520664e-09
1054,0.001341504999533259
1055,6.926938917528813e-06
1056,1.131605740678204e-08
1057,6.158728861093019e-07
1058,2.8406751208386635e-06
1059,5.898730169447689e-05
1060,0.00012333045355916408
1061,0.007145080116847422
1062,4.51779035577884e-06
1063,4.819262255314385e-05
1064,1.0893085370786698e-08
1065,1.1966492359862661e-11
1066,3.819244288829034e-07
1067,3.5147980952511934e-08
1068,4.2688968514706424e-05
1069,8.292960714349503e-09
1070,9.811684622454535e-11
1071,8.791655723472061e-05
1072,2.1340110829652992e-08
1073,6.119027965387451e-08
1074,3.5799469696893124e-07
